,index,Price,Beds,Baths,Post_Time,Address,City,State,Zipcode,Lat,Long
59,59,"$8,700",1 Bed,1 Bath,1d ago,W 56th St ,New York,NY, 10019,,
60,60,"$7,600",1 Bed,1 Bath,1d ago,E 34th St ,New York,NY, 10016,,
61,61,"$8,700",1 Bed,1 Bath,1d ago,E 54th St ,New York,NY, 10022,,
62,62,"$7,500",1 Bed,1 Bath,1d ago,Hanover St ,New York,NY, 10005,,
63,63,"$2,550",1 Bed,1 Bath,1d ago,Netherland Ave,New York,NY, 10463,,
64,64,"$5,500",1 Bed,1 Bath,1d ago,111 E 56th St ,New York,NY, 10022,,
65,65,"$4,950",1 Bed,1 Bath,1d ago,350 W 42nd St ,New York,NY, 10036,,
66,66,"$8,900",1 Bed,1 Bath,1d ago,101 Warren St ,New York,NY, 10007,,
67,67,"$7,740",1 Bed,1 Bath,1d ago,235 W 48th St ,New York,NY, 10036,,
68,68,"$6,810",1 Bed,1 Bath,1d ago,475 48th Ave ,New York,NY, 11109,,
69,69,"$4,850",1 Bed,1 Bath,1d ago,77 E 3rd St ,New York,NY, 10003,,
70,70,"$6,150",1 Bed,1 Bath,1d ago,416 West 52nd StOur team has verified this property416 W 52nd St,New York,NY, 10019,,
71,71,"$5,550",1 Bed,1 Bath,1d ago,111 E 37th St ,New York,NY, 10016,,
72,72,"$4,269",1 Bed,1 Bath,1d ago,Stonehenge 33141 E 33rd St,New York,NY, 10016,,
73,73,"$3,787",1 Bed,1 Bath,1d ago,303 East 83rdOur team has verified this property303 E 83rd St,New York,NY, 10028,,
74,74,"$5,469",1 Bed,1 Bath,1d ago,BeatriceOur team has verified this property105 W 29th St,New York,NY, 10001,,
75,75,"$3,385",1 Bed,1 Bath,1d ago,Parc 77Our team has verified this property50 W 77th St,New York,NY, 10024,,
76,76,"$4,138",1 Bed,1 Bath,1d ago,Murray Hill TowerOur team has verified this property245 E 40th St,New York,NY, 10016,,
77,77,"$3,811",1 Bed,1 Bath,1d ago,180 Riverside BoulevardOur team has verified this property180 Riverside Blvd,New York,NY, 10069,,
78,78,"$4,100",1 Bed,1 Bath,1d ago,Columbus Pl ,New York,NY, 10019,,
79,79,"$6,377",1 Bed,1 Bath,1d ago,W 29th St ,New York,NY, 10001,,
